InstrumentName, Construction Dust Monitor (B),,
StartTime, 2018-07-01 00:00:00,,
EndTime, 2018-07-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
07/24/2018 05:16:08.000000,5.53,8.52,8.4
07/24/2018 05:17:28.000000,5.07,7.07,7.07
07/24/2018 05:20:08.000000,5.47,8.57,7.95
07/24/2018 05:21:28.000000,5.64,9.17,8.67
07/24/2018 05:24:08.000000,5.9,9.02,8.38
07/24/2018 05:25:28.000000,6.35,9.75,8.82
07/24/2018 05:28:08.000000,6.51,9.61,8.88
07/24/2018 05:29:28.000000,6.4,9.25,8.77
07/24/2018 05:32:08.000000,7.15,9.93,9.71
07/24/2018 05:33:28.000000,7.15,11.63,11.07
07/24/2018 05:36:08.000000,8.31,13.28,11.82
07/24/2018 05:37:28.000000,8.73,13.35,12.63
07/24/2018 05:40:08.000000,10.26,15.21,14.69
07/24/2018 05:41:28.000000,9.95,15.36,14.62
07/24/2018 05:44:08.000000,10.32,15.5,14.52
07/24/2018 05:45:28.000000,11.18,16.38,15.56
07/24/2018 05:48:08.000000,12.07,18.19,17.33
07/24/2018 05:49:28.000000,12.73,19.05,18.15
07/24/2018 05:52:08.000000,11.45,19.27,17.37
07/24/2018 05:53:28.000000,11.29,17.49,16.41
07/24/2018 05:56:08.000000,11.88,18.25,17.1
07/24/2018 05:57:28.000000,12.5,19.37,18.0
07/24/2018 06:00:09.000000,15.92,25.23,23.33
07/24/2018 06:01:28.000000,16.97,24.62,23.26
07/24/2018 06:04:08.000000,15.66,24.37,23.55
07/24/2018 06:05:28.000000,14.9,24.35,22.4
07/24/2018 06:08:08.000000,16.53,27.16,25.05
07/24/2018 06:09:28.000000,18.03,30.49,28.23
07/24/2018 06:12:08.000000,19.33,33.9,32.3
07/24/2018 06:13:28.000000,19.78,35.12,32.37
07/24/2018 06:16:08.000000,19.72,34.18,32.13
07/24/2018 06:17:28.000000,21.69,36.67,34.15
07/24/2018 06:20:08.000000,21.9,37.47,35.13
07/24/2018 06:21:28.000000,21.62,41.25,37.92
07/24/2018 06:24:09.000000,21.95,39.5,36.72
07/24/2018 06:25:28.000000,20.8,34.93,33.56
07/24/2018 06:28:11.000000,20.78,37.92,35.49
07/24/2018 06:29:31.000000,21.05,39.75,36.78
07/24/2018 06:32:12.000000,21.87,39.24,35.95
07/24/2018 06:33:31.000000,20.59,38.44,35.91
07/24/2018 06:36:08.000000,21.29,37.14,34.91
07/24/2018 06:37:28.000000,21.73,38.08,35.75
07/24/2018 06:40:11.000000,20.84,39.13,34.16
07/24/2018 06:41:28.000000,21.02,36.85,34.53
07/24/2018 06:44:08.000000,20.66,35.78,33.07
07/24/2018 06:45:28.000000,20.5,36.3,34.15
07/24/2018 06:48:09.000000,19.46,36.76,33.92
07/24/2018 06:49:28.000000,20.51,35.51,33.43
07/24/2018 06:52:08.000000,18.42,33.38,30.37
07/24/2018 06:53:28.000000,20.78,35.16,32.14
07/24/2018 06:56:08.000000,17.51,30.73,28.51
07/24/2018 06:57:28.000000,19.34,31.11,29.74
07/24/2018 07:00:10.000000,18.1,31.27,28.8
07/24/2018 07:01:28.000000,18.11,32.14,28.7
07/24/2018 07:04:08.000000,18.14,28.94,26.56
07/24/2018 07:05:28.000000,17.16,28.74,26.63
07/24/2018 07:06:52.000000,17.02,27.27,25.39
07/24/2018 07:09:28.000000,15.94,27.46,25.54
07/24/2018 07:12:10.000000,16.73,25.86,24.05
07/24/2018 07:13:28.000000,16.76,27.62,26.52
07/24/2018 07:16:08.000000,15.76,26.44,24.85
07/24/2018 07:17:28.000000,17.17,29.02,27.83
07/24/2018 07:20:10.000000,16.0,25.86,24.31
07/24/2018 07:21:28.000000,15.06,25.33,23.92
07/24/2018 07:24:08.000000,16.66,25.51,24.41
07/24/2018 07:25:28.000000,15.03,24.84,23.46
07/24/2018 07:28:08.000000,14.49,24.14,22.46
07/24/2018 07:29:28.000000,15.74,26.36,24.41
07/24/2018 07:32:11.000000,15.24,24.43,22.73
07/24/2018 07:33:28.000000,14.86,22.24,21.5
07/24/2018 07:36:13.000000,15.45,23.6,22.2
07/24/2018 07:37:31.000000,15.0,22.22,20.85
07/24/2018 07:40:08.000000,16.23,25.58,23.5
07/24/2018 07:41:28.000000,14.78,23.35,21.7
07/24/2018 07:44:08.000000,15.35,24.7,23.7
07/24/2018 07:45:28.000000,14.49,23.03,21.81
07/24/2018 07:48:09.000000,15.19,24.81,22.72
07/24/2018 07:49:29.000000,15.47,24.61,23.34
07/24/2018 07:52:08.000000,16.02,26.2,24.37
07/24/2018 07:53:28.000000,16.55,25.35,24.15
07/24/2018 07:54:48.000000,16.1,25.55,23.45
07/24/2018 07:57:28.000000,16.62,25.98,24.12
07/24/2018 08:00:08.000000,14.63,22.34,21.56
07/24/2018 08:01:29.000000,16.0,25.37,24.29
07/24/2018 08:04:08.000000,15.54,25.0,23.31
07/24/2018 08:05:28.000000,16.83,27.05,25.78
07/24/2018 08:08:08.000000,19.67,29.25,27.33
07/24/2018 08:09:28.000000,19.63,31.84,30.26
07/24/2018 08:12:09.000000,20.5,35.97,32.05
07/24/2018 08:13:28.000000,21.83,38.14,35.08
07/24/2018 08:16:09.000000,22.77,40.33,36.51
07/24/2018 08:20:08.000000,24.9,43.13,40.12
07/24/2018 08:21:28.000000,23.05,44.0,39.38
07/24/2018 08:24:08.000000,19.87,40.0,35.69
07/24/2018 08:25:28.000000,20.87,40.85,36.95
07/24/2018 08:28:08.000000,21.37,39.63,36.9
07/24/2018 08:29:28.000000,20.64,39.92,36.18
07/24/2018 08:32:08.000000,19.58,36.68,33.53
07/24/2018 08:33:28.000000,20.48,39.72,37.3
07/24/2018 08:36:09.000000,21.81,38.78,35.76
07/24/2018 08:37:29.000000,21.44,40.98,36.88
07/24/2018 08:40:11.000000,21.21,37.72,35.85
07/24/2018 08:44:08.000000,21.05,38.49,34.98
07/24/2018 08:45:28.000000,18.74,36.76,34.0
07/24/2018 08:48:08.000000,20.85,41.76,38.36
07/24/2018 08:49:28.000000,19.38,35.86,33.19
07/24/2018 08:52:09.000000,20.73,40.78,34.88
07/24/2018 08:53:28.000000,20.52,39.8,37.25
07/24/2018 08:56:08.000000,21.15,38.0,35.15
07/24/2018 08:57:28.000000,21.26,41.48,38.43
07/24/2018 09:00:10.000000,20.8,41.0,37.58
07/24/2018 09:01:29.000000,22.35,41.33,38.17
07/24/2018 09:04:08.000000,21.26,39.83,36.52
07/24/2018 09:05:28.000000,20.56,42.39,37.11
07/24/2018 09:08:08.000000,22.0,42.79,39.18
07/24/2018 09:09:28.000000,22.37,42.39,39.32
07/24/2018 09:12:09.000000,23.29,44.56,39.71
07/24/2018 09:13:28.000000,22.54,42.36,38.64
07/24/2018 09:14:48.000000,22.33,44.58,40.03
07/24/2018 09:17:28.000000,21.95,44.15,39.46
07/24/2018 09:20:09.000000,22.35,41.47,37.1
07/24/2018 09:21:28.000000,21.67,42.21,38.12
07/24/2018 09:24:11.000000,21.68,43.76,38.49
07/24/2018 09:25:28.000000,23.79,45.72,41.49
07/24/2018 09:28:08.000000,23.3,45.85,41.37
07/24/2018 09:29:28.000000,23.4,40.92,38.97
07/24/2018 09:32:09.000000,21.65,42.62,38.92
07/24/2018 09:33:28.000000,22.27,41.66,38.05
07/24/2018 09:36:08.000000,22.6,41.97,39.78
07/24/2018 09:37:28.000000,23.76,46.39,42.24
07/24/2018 09:40:10.000000,24.35,47.42,43.65
07/24/2018 09:41:28.000000,23.81,46.17,41.31
07/24/2018 09:44:08.000000,25.05,48.9,43.25
07/24/2018 09:45:28.000000,24.0,48.33,42.85
07/24/2018 09:48:08.000000,21.87,44.33,39.46
07/24/2018 09:49:28.000000,21.83,43.28,40.42
07/24/2018 09:52:11.000000,23.68,42.22,39.95
07/24/2018 09:53:28.000000,23.82,44.82,40.54
07/24/2018 09:56:08.000000,21.15,42.3,37.63
07/24/2018 09:57:30.000000,21.51,39.98,37.34
07/24/2018 10:00:11.000000,21.17,40.8,37.3
07/24/2018 10:01:29.000000,21.08,40.15,36.25
07/24/2018 10:04:08.000000,21.13,40.71,36.32
07/24/2018 10:05:28.000000,21.72,40.97,37.33
07/24/2018 10:08:08.000000,21.69,43.0,37.06
07/24/2018 10:09:28.000000,22.09,40.37,37.11
07/24/2018 10:12:08.000000,20.21,37.41,35.36
07/24/2018 10:13:28.000000,19.41,36.46,33.74
07/24/2018 10:16:08.000000,20.05,36.59,34.2
07/24/2018 10:17:28.000000,19.79,36.68,33.88
07/24/2018 10:20:09.000000,22.4,37.85,35.25
07/24/2018 10:21:28.000000,21.83,39.83,36.07
07/24/2018 10:24:09.000000,20.46,38.17,34.66
07/24/2018 10:25:28.000000,21.37,35.94,34.34
07/24/2018 10:28:08.000000,21.71,38.58,34.82
07/24/2018 10:29:28.000000,22.41,39.83,36.98
07/24/2018 10:32:08.000000,20.45,37.5,34.4
07/24/2018 10:33:28.000000,21.55,40.22,36.58
07/24/2018 10:36:08.000000,22.46,41.59,38.05
07/24/2018 10:37:28.000000,22.46,45.39,40.22
07/24/2018 10:40:11.000000,22.02,43.87,39.9
07/24/2018 10:41:28.000000,22.45,43.34,40.03
07/24/2018 10:44:08.000000,22.51,44.73,39.78
07/24/2018 10:45:28.000000,22.3,41.65,37.33
07/24/2018 10:48:08.000000,22.84,43.78,40.78
07/24/2018 10:49:28.000000,23.32,45.37,40.76
07/24/2018 10:52:08.000000,23.69,42.69,39.21
07/24/2018 10:53:28.000000,23.05,45.92,41.31
07/24/2018 10:56:09.000000,22.55,39.87,37.76
07/24/2018 10:57:28.000000,21.64,42.15,37.64
07/24/2018 11:00:10.000000,22.97,44.94,41.19
07/24/2018 11:01:28.000000,22.42,43.53,38.92
07/24/2018 11:04:08.000000,22.23,40.05,37.1
07/24/2018 11:05:28.000000,22.59,45.11,40.46
07/24/2018 11:08:10.000000,21.65,40.47,37.17
07/24/2018 11:09:28.000000,20.97,41.03,37.03
07/24/2018 11:12:08.000000,20.95,37.84,35.89
07/24/2018 11:13:28.000000,20.62,41.5,37.45
07/24/2018 11:16:08.000000,21.1,41.46,36.72
07/24/2018 11:17:28.000000,19.77,38.22,34.63
07/24/2018 11:20:08.000000,21.0,38.35,35.33
07/24/2018 11:21:28.000000,19.0,38.71,34.41
07/24/2018 11:24:08.000000,18.97,36.92,33.37
07/24/2018 11:25:28.000000,22.22,36.59,34.0
07/24/2018 11:28:10.000000,17.97,35.56,30.92
07/24/2018 11:29:28.000000,18.67,34.67,32.03
07/24/2018 11:32:08.000000,19.82,38.26,34.95
07/24/2018 11:33:29.000000,21.61,40.47,36.58
07/24/2018 11:36:09.000000,18.9,37.95,34.14
07/24/2018 11:37:28.000000,18.74,37.54,34.74
07/24/2018 11:40:11.000000,17.77,35.85,31.69
07/24/2018 11:41:28.000000,18.86,37.22,34.38
07/24/2018 11:44:09.000000,18.27,37.13,33.22
07/24/2018 11:45:31.000000,18.88,36.83,32.76
07/24/2018 11:48:11.000000,20.05,36.9,34.63
07/24/2018 11:49:28.000000,20.9,37.9,34.67
07/24/2018 11:52:08.000000,18.18,36.64,33.49
07/24/2018 11:53:28.000000,17.8,34.33,31.85
07/24/2018 11:54:48.000000,17.67,33.41,30.95
07/24/2018 11:57:07.000000,14.0,38.0,23.0
07/24/2018 11:59:45.000000,16.51,30.0,27.88
07/24/2018 12:01:05.000000,17.54,30.1,28.24
07/24/2018 12:03:45.000000,16.62,31.73,29.63
07/24/2018 12:05:05.000000,17.79,31.21,28.51
07/24/2018 12:07:45.000000,15.88,31.73,28.56
07/24/2018 12:09:06.000000,16.76,29.55,27.55
07/24/2018 12:11:47.000000,16.54,30.85,28.73
07/24/2018 12:13:05.000000,18.11,32.34,30.18
07/24/2018 12:15:45.000000,18.02,31.02,29.48
07/24/2018 12:17:06.000000,17.41,30.49,28.15
07/24/2018 12:19:45.000000,17.22,32.39,28.95
07/24/2018 12:21:05.000000,17.34,33.02,29.93
07/24/2018 12:23:45.000000,16.8,30.65,27.83
07/24/2018 12:25:06.000000,17.05,31.48,30.0
07/24/2018 12:27:45.000000,18.69,37.13,32.46
07/24/2018 12:29:05.000000,18.31,35.08,31.77
07/24/2018 12:31:47.000000,18.33,33.17,31.42
07/24/2018 12:33:05.000000,19.26,33.08,30.36
07/24/2018 12:35:45.000000,18.16,29.53,28.84
07/24/2018 12:37:07.000000,18.29,33.29,30.05
07/24/2018 12:39:45.000000,19.23,33.53,31.7
07/24/2018 12:41:05.000000,17.73,31.48,29.55
07/24/2018 12:43:45.000000,17.38,29.92,28.49
07/24/2018 12:45:07.000000,16.73,29.56,26.88
07/24/2018 12:47:45.000000,17.52,31.33,28.92
07/24/2018 12:49:05.000000,17.36,31.05,29.77
07/24/2018 12:51:45.000000,17.41,32.9,29.61
07/24/2018 12:53:05.000000,16.59,30.39,27.54
07/24/2018 12:55:45.000000,17.31,31.54,29.38
07/24/2018 12:57:05.000000,17.54,32.39,29.07
07/24/2018 12:59:45.000000,17.24,30.17,27.24
07/24/2018 13:01:05.000000,18.05,31.05,28.67
07/24/2018 13:03:45.000000,16.22,31.76,28.46
07/24/2018 13:05:05.000000,15.71,27.53,26.0
07/24/2018 13:07:45.000000,15.6,25.77,24.33
07/24/2018 13:09:05.000000,15.92,27.29,25.97
07/24/2018 13:11:45.000000,16.24,26.73,24.71
07/24/2018 13:13:05.000000,16.17,26.12,24.92
07/24/2018 13:15:45.000000,16.38,28.4,26.29
07/24/2018 13:17:05.000000,17.2,28.8,28.2
07/24/2018 13:19:45.000000,16.56,28.22,26.22
07/24/2018 13:21:05.000000,15.98,26.5,25.3
07/24/2018 13:23:45.000000,15.8,27.6,26.0
07/24/2018 13:25:05.000000,16.7,28.0,26.08
07/24/2018 13:27:45.000000,16.08,27.84,25.97
07/24/2018 13:29:05.000000,16.6,25.64,24.45
07/24/2018 13:31:46.000000,17.15,29.12,27.27
07/24/2018 13:33:05.000000,19.0,44.22,34.05
07/24/2018 13:35:45.000000,14.78,27.0,25.54
07/24/2018 13:37:06.000000,14.2,22.35,21.6
07/24/2018 13:39:45.000000,12.02,21.15,19.49
07/24/2018 13:41:05.000000,12.3,21.23,20.37
07/24/2018 13:43:45.000000,13.3,20.62,19.5
07/24/2018 13:45:06.000000,13.2,24.02,21.83
07/24/2018 13:47:45.000000,12.9,23.1,20.6
07/24/2018 13:49:05.000000,11.87,19.51,18.23
07/24/2018 13:51:45.000000,11.55,20.17,18.19
07/24/2018 13:53:05.000000,13.25,20.58,18.9
07/24/2018 13:55:45.000000,13.93,23.46,21.73
07/24/2018 13:57:06.000000,13.9,22.78,21.56
07/24/2018 13:59:45.000000,16.37,26.44,25.56
07/24/2018 14:01:06.000000,17.12,28.7,27.67
07/24/2018 14:03:45.000000,16.49,29.59,28.1
07/24/2018 14:05:06.000000,15.9,29.33,26.98
07/24/2018 14:07:45.000000,17.39,31.08,29.13
07/24/2018 14:09:05.000000,17.54,30.74,28.85
07/24/2018 14:11:45.000000,17.38,30.51,28.51
07/24/2018 14:13:05.000000,16.27,30.73,28.45
07/24/2018 14:15:46.000000,17.3,31.17,29.83
07/24/2018 14:17:06.000000,16.34,31.63,28.59
07/24/2018 14:19:45.000000,16.97,30.74,28.15
07/24/2018 14:21:05.000000,17.66,28.53,27.29
07/24/2018 14:23:45.000000,15.93,27.95,26.41
07/24/2018 14:25:05.000000,16.54,28.93,25.95
07/24/2018 14:27:45.000000,15.05,26.74,23.81
07/24/2018 14:29:05.000000,16.9,29.95,27.46
07/24/2018 14:31:45.000000,17.32,28.46,26.98
07/24/2018 14:33:05.000000,16.92,29.1,26.9
07/24/2018 14:35:45.000000,17.2,28.2,26.39
07/24/2018 14:37:05.000000,16.44,27.17,25.59
07/24/2018 14:39:45.000000,15.93,26.92,25.75
07/24/2018 14:41:05.000000,16.77,29.33,26.58
07/24/2018 14:43:45.000000,17.0,28.65,26.65
07/24/2018 14:45:06.000000,18.42,32.0,29.2
07/24/2018 14:47:45.000000,18.1,29.65,27.95
07/24/2018 14:49:05.000000,18.32,31.88,30.02
07/24/2018 14:51:45.000000,17.36,32.0,29.9
07/24/2018 14:53:05.000000,17.9,31.6,28.92
07/24/2018 14:55:45.000000,16.29,27.59,26.51
07/24/2018 14:57:05.000000,18.12,28.58,27.17
07/24/2018 14:59:45.000000,17.66,29.93,28.41
07/24/2018 15:01:05.000000,19.48,30.98,28.48
07/24/2018 15:03:45.000000,18.0,28.9,27.07
07/24/2018 15:05:06.000000,18.52,31.48,30.02
07/24/2018 15:07:45.000000,18.08,29.65,28.42
07/24/2018 15:09:05.000000,19.34,30.66,29.27
07/24/2018 15:11:45.000000,17.9,30.33,27.45
07/24/2018 15:13:05.000000,17.14,30.4,27.98
07/24/2018 15:15:45.000000,16.37,26.54,24.98
07/24/2018 15:17:05.000000,18.1,30.9,28.45
07/24/2018 15:19:45.000000,18.36,30.87,29.67
07/24/2018 15:21:06.000000,18.83,31.15,30.05
07/24/2018 15:23:45.000000,20.71,35.34,33.98
07/24/2018 15:25:05.000000,20.1,33.88,31.43
07/24/2018 15:27:45.000000,20.08,33.58,31.55
07/24/2018 15:29:05.000000,20.03,31.9,30.62
07/24/2018 15:31:46.000000,18.78,31.22,30.0
07/24/2018 15:33:05.000000,19.27,31.85,29.61
07/24/2018 15:35:45.000000,20.2,34.37,32.39
07/24/2018 15:37:05.000000,21.75,35.97,32.78
07/24/2018 15:39:45.000000,22.92,37.08,35.6
07/24/2018 15:41:05.000000,21.87,38.54,36.03
07/24/2018 15:43:45.000000,20.98,36.8,33.75
07/24/2018 15:45:05.000000,22.2,38.35,35.83
07/24/2018 15:47:45.000000,24.23,39.59,37.21
07/24/2018 15:49:05.000000,22.0,36.33,34.4
07/24/2018 15:51:45.000000,24.4,40.0,37.45
07/24/2018 15:53:05.000000,25.49,43.44,40.46
07/24/2018 15:55:45.000000,25.26,41.67,39.71
07/24/2018 15:57:05.000000,27.36,43.97,41.08
07/24/2018 15:59:45.000000,26.65,43.3,40.88
07/24/2018 16:01:05.000000,26.45,40.74,38.61
07/24/2018 16:03:45.000000,25.05,41.54,38.39
07/24/2018 16:05:05.000000,25.85,40.47,38.17
07/24/2018 16:07:45.000000,28.39,44.12,42.41
07/24/2018 16:09:05.000000,26.08,43.78,40.05
07/24/2018 16:11:45.000000,24.24,38.39,36.68
07/24/2018 16:13:05.000000,27.67,43.88,41.62
07/24/2018 16:15:45.000000,26.24,41.74,39.64
07/24/2018 16:17:05.000000,26.61,42.78,41.02
07/24/2018 16:19:45.000000,26.17,43.83,40.33
07/24/2018 16:21:05.000000,26.27,40.8,37.7
07/24/2018 16:23:45.000000,25.15,40.67,38.56
07/24/2018 16:25:05.000000,24.95,40.1,38.02
07/24/2018 16:27:45.000000,22.45,34.78,32.83
07/24/2018 16:29:05.000000,24.48,39.8,36.63
07/24/2018 16:31:45.000000,23.95,36.88,34.95
07/24/2018 16:33:05.000000,22.85,35.2,33.88
07/24/2018 16:35:45.000000,22.19,34.76,33.07
07/24/2018 16:37:06.000000,21.83,33.78,31.95
07/24/2018 16:39:45.000000,25.67,41.31,38.21
07/24/2018 16:41:05.000000,24.35,40.78,37.7
07/24/2018 16:43:45.000000,23.9,36.4,35.12
07/24/2018 16:45:05.000000,23.54,39.08,37.51
07/24/2018 16:47:45.000000,22.37,36.97,34.5
07/24/2018 16:49:05.000000,22.75,38.45,35.17
07/24/2018 16:51:45.000000,21.88,33.63,32.46
07/24/2018 16:53:05.000000,21.7,34.03,33.22
07/24/2018 16:55:45.000000,26.49,43.17,40.37
07/24/2018 16:57:05.000000,25.24,39.83,37.33
07/24/2018 16:59:45.000000,21.66,34.73,33.73
07/24/2018 17:01:05.000000,20.59,32.29,30.29
07/24/2018 17:03:45.000000,21.28,33.85,31.92
07/24/2018 17:05:05.000000,22.6,36.2,35.05
07/24/2018 17:07:45.000000,23.2,36.71,35.02
07/24/2018 17:09:06.000000,21.39,35.22,32.73
07/24/2018 17:11:45.000000,20.8,33.22,30.92
07/24/2018 17:13:08.000000,21.45,34.08,31.98
07/24/2018 17:15:45.000000,20.61,30.59,29.22
07/24/2018 17:17:05.000000,18.42,28.35,27.52
07/24/2018 17:19:45.000000,20.18,33.69,30.79
07/24/2018 17:21:05.000000,20.4,30.33,28.87
07/24/2018 17:23:46.000000,19.2,31.52,28.87
07/24/2018 17:25:10.000000,19.77,32.2,30.5
07/24/2018 17:27:46.000000,18.65,28.75,27.3
07/24/2018 17:29:08.000000,19.31,29.51,27.74
07/24/2018 17:31:45.000000,20.7,32.15,30.92
07/24/2018 17:33:05.000000,20.15,31.73,29.85
07/24/2018 17:35:45.000000,19.23,31.4,29.5
07/24/2018 17:37:06.000000,15.88,26.85,24.58
07/24/2018 17:39:45.000000,17.12,25.0,23.79
07/24/2018 17:41:05.000000,18.17,28.45,26.65
07/24/2018 17:43:46.000000,19.59,30.73,28.78
07/24/2018 17:45:06.000000,18.02,27.56,26.39
07/24/2018 17:47:45.000000,17.46,27.95,26.59
07/24/2018 17:49:05.000000,18.08,27.0,26.15
07/24/2018 17:51:45.000000,16.98,28.15,26.08
07/24/2018 17:53:05.000000,17.87,27.28,26.79
07/24/2018 17:55:45.000000,16.73,25.54,24.49
07/24/2018 17:57:06.000000,17.52,27.38,25.74
07/24/2018 17:59:45.000000,16.17,23.85,22.7
07/24/2018 18:01:05.000000,16.28,23.64,22.44
07/24/2018 18:03:45.000000,17.05,25.73,24.27
07/24/2018 18:05:06.000000,16.37,24.2,22.73
07/24/2018 18:07:46.000000,14.07,21.02,20.36
07/24/2018 18:09:05.000000,14.07,21.2,19.73
07/24/2018 18:11:45.000000,14.33,20.64,19.88
07/24/2018 18:13:05.000000,15.05,23.19,22.55
07/24/2018 18:15:45.000000,15.95,23.45,22.13
07/24/2018 18:17:05.000000,14.88,20.52,19.9
07/24/2018 18:19:45.000000,14.85,20.88,20.66
07/24/2018 18:21:05.000000,13.7,20.23,18.8
07/24/2018 18:23:45.000000,11.8,16.29,15.46
07/24/2018 18:25:05.000000,12.05,15.88,15.27
07/24/2018 18:27:45.000000,13.79,21.29,20.08
07/24/2018 18:29:06.000000,13.74,19.1,18.26
07/24/2018 18:31:45.000000,13.81,19.07,18.57
07/24/2018 18:33:05.000000,13.86,19.19,19.02
07/24/2018 18:35:45.000000,13.3,18.73,17.98
07/24/2018 18:37:05.000000,14.88,20.67,20.38
07/24/2018 18:39:45.000000,16.22,24.66,23.29
07/24/2018 18:41:05.000000,16.25,23.67,21.98
07/24/2018 18:43:45.000000,15.75,21.58,21.05
07/24/2018 18:45:06.000000,16.15,22.15,21.71
07/24/2018 18:47:45.000000,14.71,21.61,21.27
07/24/2018 18:49:05.000000,14.98,22.31,21.24
07/24/2018 18:51:45.000000,15.41,21.1,20.37
07/24/2018 18:53:05.000000,13.93,18.73,18.12
07/24/2018 18:55:45.000000,11.26,16.69,16.17
07/24/2018 18:57:06.000000,12.85,17.95,17.77
07/24/2018 18:59:45.000000,12.37,17.02,16.46
07/24/2018 19:01:05.000000,12.2,17.52,16.35
07/24/2018 19:03:45.000000,12.13,16.31,16.08
07/24/2018 19:05:05.000000,13.48,19.98,18.05
07/24/2018 19:07:45.000000,11.62,16.81,16.05
07/24/2018 19:09:05.000000,11.32,14.73,14.46
07/24/2018 19:11:45.000000,12.85,20.22,18.41
07/24/2018 19:13:06.000000,13.59,19.34,18.63
07/24/2018 19:15:45.000000,12.98,18.1,18.0
07/24/2018 19:17:05.000000,13.39,17.59,17.44
07/24/2018 19:19:45.000000,18.23,27.2,25.95
07/24/2018 19:21:05.000000,16.67,24.0,23.3
07/24/2018 19:23:45.000000,16.15,23.2,22.5
07/24/2018 19:25:07.000000,14.88,20.59,19.76
07/24/2018 19:27:45.000000,11.6,16.6,15.75
07/24/2018 19:29:05.000000,11.54,17.46,16.29
07/24/2018 19:31:45.000000,11.05,15.55,14.5
07/24/2018 19:33:05.000000,12.54,16.12,15.88
07/24/2018 19:35:45.000000,12.44,17.71,16.78
07/24/2018 19:37:05.000000,12.49,18.66,17.9
07/24/2018 19:39:45.000000,12.36,15.79,15.36
07/24/2018 19:41:05.000000,12.15,18.1,17.1
07/24/2018 19:43:45.000000,13.82,19.97,18.97
07/24/2018 19:45:05.000000,12.79,17.76,17.26
07/24/2018 19:47:45.000000,12.02,15.9,15.45
07/24/2018 19:49:05.000000,10.29,14.73,13.73
07/24/2018 19:51:45.000000,10.5,13.86,13.14
07/24/2018 19:53:05.000000,9.74,13.23,12.85
07/24/2018 19:55:45.000000,13.93,18.26,18.1
07/24/2018 19:57:05.000000,13.98,18.51,18.29
07/24/2018 19:59:45.000000,12.4,17.71,16.81
07/24/2018 20:01:05.000000,13.08,18.1,17.56
07/24/2018 20:03:45.000000,14.5,20.33,19.3
07/24/2018 20:05:05.000000,14.98,21.71,20.1
07/24/2018 20:07:45.000000,12.2,16.2,15.9
07/24/2018 20:09:05.000000,12.85,17.54,16.78
07/24/2018 20:11:45.000000,13.66,18.76,18.22
07/24/2018 20:13:05.000000,17.15,23.35,22.52
07/24/2018 20:15:45.000000,17.27,23.41,23.12
07/24/2018 20:17:06.000000,16.65,21.8,21.27
07/24/2018 20:19:45.000000,12.54,17.37,16.63
07/24/2018 20:21:05.000000,14.6,19.73,19.3
07/24/2018 20:23:45.000000,17.0,26.63,23.44
07/24/2018 20:25:05.000000,36.95,51.26,47.56
07/24/2018 20:27:46.000000,17.12,23.31,22.1
07/24/2018 20:29:06.000000,16.17,22.83,22.0
07/24/2018 20:31:45.000000,14.31,18.92,18.31
07/24/2018 20:33:08.000000,14.66,19.41,18.76
07/24/2018 20:35:45.000000,13.0,16.9,16.5
07/24/2018 20:37:05.000000,11.52,15.15,14.3
07/24/2018 20:39:45.000000,11.98,16.49,15.8
07/24/2018 20:41:05.000000,16.24,21.85,20.88
07/24/2018 20:43:45.000000,15.55,21.17,19.9
07/24/2018 20:45:06.000000,15.98,23.62,21.31
07/24/2018 20:47:46.000000,10.98,14.85,14.05
07/24/2018 20:51:46.000000,11.48,15.05,15.02
07/24/2018 20:53:05.000000,11.37,14.78,14.56
07/24/2018 20:55:45.000000,12.57,15.14,15.14
07/24/2018 20:57:05.000000,11.8,16.63,15.78
07/24/2018 20:59:45.000000,13.02,18.51,17.46
07/24/2018 21:01:05.000000,12.25,16.0,15.88
07/24/2018 21:03:45.000000,14.19,20.4,18.02
07/24/2018 21:05:07.000000,15.41,21.05,19.71
07/24/2018 21:07:45.000000,15.4,21.52,20.05
07/24/2018 21:09:05.000000,15.34,20.41,19.95
07/24/2018 21:11:45.000000,10.22,13.93,13.05
07/24/2018 21:13:05.000000,9.69,12.29,11.86
07/24/2018 21:15:45.000000,10.17,13.76,13.0
07/24/2018 21:17:06.000000,10.55,12.98,12.77
07/24/2018 21:19:45.000000,9.55,11.43,11.43
07/24/2018 21:21:06.000000,9.18,11.85,11.2
07/24/2018 21:23:45.000000,10.43,13.73,12.82
07/24/2018 21:25:06.000000,9.88,12.21,11.91
07/24/2018 21:27:45.000000,12.2,15.5,15.3
07/24/2018 21:31:45.000000,13.33,17.45,17.0
07/24/2018 21:33:06.000000,13.27,18.32,17.29
07/24/2018 21:35:46.000000,13.2,17.9,17.48
07/24/2018 21:37:07.000000,15.85,20.37,20.15
07/24/2018 21:39:45.000000,14.68,19.8,19.08
07/24/2018 21:41:05.000000,12.43,18.5,16.07
07/24/2018 21:43:46.000000,11.85,16.61,16.17
07/24/2018 21:45:05.000000,13.45,17.65,16.95
07/24/2018 21:47:45.000000,13.68,18.23,17.73
07/24/2018 21:51:45.000000,13.31,17.52,16.29
07/24/2018 21:53:06.000000,13.61,18.86,17.81
07/24/2018 21:55:45.000000,13.1,17.44,17.0
