InstrumentName, MSLA (CS34),,,,,,,,,,,,,,,,
StartTime, 2021-12-01 00:00:00,,,,,,,,,,,,,,,,
EndTime, 2021-12-31 23:59:59,,,,,,,,,,,,,,,,
Date,*Lat,*Lon,B,EH,ET,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,PM2_5_p,Sig,Time,WD,WS
12/23/2021 19:15:01.000000,39.70834,-105.01188,12.509,,,,10.68,73.35,828.54,1.46,0.73,1.23,3.791,-78.0,,-1.0,-1.0
12/23/2021 19:16:00.000000,39.70834,-105.01188,12.403,,,,10.5,73.61,828.55,0.81,0.36,0.58,3.266,-78.0,,-1.0,-1.0
12/23/2021 19:17:00.000000,39.70834,-105.01188,12.394,,,,10.46,73.86,828.54,0.95,0.56,0.73,3.392,-78.0,,-1.0,-1.0
12/23/2021 19:18:00.000000,39.70834,-105.01188,12.451,,,,10.33,74.09,828.58,1.17,0.48,1.17,3.753,-78.0,,-1.0,-1.0
12/23/2021 19:19:00.000000,39.70834,-105.01188,12.47,,,,10.23,74.19,828.56,1.27,0.65,1.02,3.633,-78.0,,-1.0,-1.0
12/23/2021 19:20:00.000000,39.70834,-105.01188,12.547,,,,10.17,74.13,828.51,1.52,0.73,1.09,3.689,-78.0,,-1.0,-1.0
12/23/2021 19:21:00.000000,39.70833,-105.01188,12.394,,,,10.22,73.97,828.45,1.63,0.41,1.09,3.686,-78.0,,-1.0,-1.0
12/23/2021 19:22:01.000000,39.70833,-105.01188,12.379,,,,10.37,73.93,828.41,0.93,0.54,0.93,3.556,-78.0,,-1.0,-1.0
12/23/2021 19:23:00.000000,39.70833,-105.01188,12.408,,,,10.35,73.94,828.41,0.77,0.43,0.77,3.426,-78.0,,-1.0,-1.0
12/23/2021 19:24:00.000000,39.70833,-105.01188,12.523,,,,10.4,74.13,828.44,0.82,0.5,0.69,3.363,-78.0,,-1.0,-1.0
12/23/2021 19:25:00.000000,39.70833,-105.01188,12.389,,,,10.32,74.44,828.46,1.17,0.12,0.47,3.189,-78.0,,-1.0,-1.0
12/23/2021 19:26:00.000000,39.70833,-105.01188,12.384,,,,10.16,74.58,828.44,0.62,0.12,0.35,3.093,-78.0,,-1.0,-1.0
12/23/2021 19:27:00.000000,39.70833,-105.01188,12.384,,,,10.13,74.65,828.45,0.43,0.06,0.2,2.973,-78.0,,-1.0,-1.0
12/23/2021 19:28:00.000000,39.70833,-105.01188,12.398,,,,10.1,74.77,828.46,0.17,0.02,0.17,2.95,-78.0,,-1.0,-1.0
12/23/2021 19:29:00.000000,39.70833,-105.01188,12.552,,,,9.99,74.93,828.42,0.61,0.0,0.32,3.074,-78.0,,-1.0,-1.0
12/23/2021 19:30:00.000000,39.70831,-105.01189,12.499,,,,9.95,75.02,828.39,0.23,0.0,0.2,2.978,-78.0,,-1.0,-1.0
12/23/2021 19:31:00.000000,39.7083,-105.01189,12.523,,,,9.94,75.14,828.38,0.38,0.0,0.09,2.89,-78.0,,-1.0,-1.0
12/23/2021 19:32:01.000000,39.7083,-105.01189,12.533,,,,9.88,75.22,828.37,0.63,0.37,0.63,3.33,-78.0,,-1.0,-1.0
12/23/2021 19:33:00.000000,39.7083,-105.01189,12.523,,,,9.9,75.28,828.37,0.85,0.17,0.49,3.217,-78.0,,-1.0,-1.0
12/23/2021 19:34:00.000000,39.7083,-105.01189,12.35,,,,9.93,75.41,828.37,0.47,0.0,0.47,3.203,-78.0,,-1.0,-1.0
12/23/2021 19:35:00.000000,39.7083,-105.01189,12.346,,,,9.77,75.52,828.36,0.89,0.19,0.68,3.375,-78.0,,-1.0,-1.0
12/23/2021 19:36:00.000000,39.7083,-105.01189,12.427,,,,9.74,75.5,828.37,0.97,0.17,0.38,3.131,-78.0,,-1.0,-1.0
12/23/2021 19:37:00.000000,39.7083,-105.01189,12.331,,,,9.8,75.46,828.36,0.78,0.3,0.64,3.342,-78.0,,-1.0,-1.0
12/23/2021 19:38:00.000000,39.7083,-105.01189,12.346,,,,9.88,75.5,828.33,0.12,0.06,0.12,2.92,-78.0,,-1.0,-1.0
12/23/2021 19:39:00.000000,39.7083,-105.01189,12.475,,,,9.84,75.63,828.28,0.71,0.09,0.4,3.149,-78.0,,-1.0,-1.0
12/23/2021 19:40:00.000000,39.70827,-105.0119,12.336,,,,9.76,75.71,828.28,0.42,0.14,0.39,3.142,-78.0,,-1.0,-1.0
12/23/2021 19:41:00.000000,39.70827,-105.0119,12.336,,,,9.78,75.78,828.27,0.47,0.0,0.09,2.9,-78.0,,-1.0,-1.0
12/23/2021 19:42:00.000000,39.70827,-105.0119,12.341,,,,9.83,75.76,828.29,0.51,0.26,0.43,3.176,-78.0,,-1.0,-1.0
12/23/2021 19:43:00.000000,39.70827,-105.0119,12.336,,,,9.87,75.85,828.33,0.23,0.08,0.19,2.982,-78.0,,-1.0,-1.0
12/23/2021 19:44:00.000000,39.70831,-105.0119,12.341,,,,9.79,76.01,828.34,0.11,0.0,0.11,2.919,-78.0,,-1.0,-1.0
12/23/2021 19:45:00.000000,39.70831,-105.01192,12.413,,,,9.74,76.18,828.32,0.44,0.0,0.09,2.905,-78.0,,-1.0,-1.0
12/23/2021 19:46:00.000000,39.7083,-105.01189,12.293,,,,9.71,76.39,828.29,0.07,0.0,0.07,2.892,-78.0,,-1.0,-1.0
12/23/2021 19:47:00.000000,39.70827,-105.01182,12.302,,,,9.6,76.53,828.26,0.24,0.02,0.16,2.967,-78.0,,-1.0,-1.0
12/23/2021 19:48:00.000000,39.7083,-105.01189,12.274,,,,9.6,76.62,828.23,0.23,0.17,0.23,3.026,-78.0,,-1.0,-1.0
12/23/2021 19:49:00.000000,39.7083,-105.01187,12.432,,,,9.49,76.72,828.21,0.0,0.0,0.0,2.84,-78.0,,-1.0,-1.0
12/23/2021 19:50:01.000000,39.7083,-105.01187,12.274,,,,9.47,76.73,828.17,0.81,0.08,0.43,3.19,-78.0,,-1.0,-1.0
12/23/2021 19:51:00.000000,39.70819,-105.0117,12.394,,,,9.49,76.83,828.16,0.23,0.01,0.23,3.029,-78.0,,-1.0,-1.0
12/23/2021 19:52:00.000000,39.70819,-105.0117,12.302,,,,9.43,77.0,828.13,0.34,0.15,0.34,3.121,-78.0,,-1.0,-1.0
12/23/2021 19:53:00.000000,39.70819,-105.0117,12.394,,,,9.4,77.13,828.1,0.11,0.05,0.11,2.935,-78.0,,-1.0,-1.0
12/23/2021 19:54:00.000000,39.7083,-105.01189,12.293,,,,9.39,77.29,828.05,0.14,0.03,0.14,2.962,-78.0,,-1.0,-1.0
12/23/2021 19:55:00.000000,39.70839,-105.01208,12.374,,,,9.3,77.46,827.99,0.57,0.12,0.57,3.314,-78.0,,-1.0,-1.0
12/23/2021 19:56:00.000000,39.70826,-105.01198,12.379,,,,9.21,77.63,827.98,0.76,0.4,0.76,3.471,-78.0,,-1.0,-1.0
12/23/2021 19:57:00.000000,39.70826,-105.01198,12.379,,,,9.17,77.71,827.92,0.23,0.0,0.23,3.041,-78.0,,-1.0,-1.0
12/23/2021 19:58:00.000000,39.70826,-105.01198,12.274,,,,9.17,77.77,827.88,0.16,0.0,0.16,2.985,-78.0,,-1.0,-1.0
12/23/2021 19:59:00.000000,39.70826,-105.01198,12.269,,,,9.16,77.82,827.87,0.64,0.14,0.64,3.376,-78.0,,-1.0,-1.0
12/23/2021 20:00:00.000000,39.70829,-105.01185,12.25,,,,9.13,77.9,827.87,0.4,0.12,0.4,3.182,-78.0,,-1.0,-1.0
12/23/2021 20:01:00.000000,39.70832,-105.01195,12.379,,,,9.13,78.06,827.86,0.36,0.13,0.36,3.152,-78.0,,-1.0,-1.0
12/23/2021 20:02:00.000000,39.70832,-105.01195,12.25,,,,9.09,78.28,827.79,0.02,0.0,0.0,2.863,-78.0,,-1.0,-1.0
12/23/2021 20:03:00.000000,39.70832,-105.01195,12.264,,,,9.02,78.49,827.69,0.04,0.0,0.0,2.866,-78.0,,-1.0,-1.0
12/23/2021 20:04:00.000000,39.70832,-105.01195,12.254,,,,8.94,78.67,827.61,0.07,0.03,0.07,2.925,-78.0,,-1.0,-1.0
12/23/2021 20:05:00.000000,39.70831,-105.01189,12.254,,,,8.85,78.79,827.57,0.1,0.0,0.0,2.87,-78.0,,-1.0,-1.0
12/23/2021 20:06:01.000000,39.70831,-105.01189,12.259,,,,8.86,78.71,827.55,0.07,0.0,0.07,2.926,-78.0,,-1.0,-1.0
12/23/2021 20:07:00.000000,39.70831,-105.01189,12.36,,,,8.96,78.44,827.53,0.15,0.0,0.15,2.987,-78.0,,-1.0,-1.0
12/23/2021 20:08:00.000000,39.70831,-105.01189,12.341,,,,9.06,78.21,827.5,0.02,0.0,0.02,2.878,-78.0,,-1.0,-1.0
12/23/2021 20:09:00.000000,39.70831,-105.01189,12.326,,,,9.1,78.24,827.48,0.04,0.0,0.04,2.895,-78.0,,-1.0,-1.0
12/23/2021 20:10:00.000000,39.70832,-105.01196,12.293,,,,9.06,78.35,827.45,0.13,0.0,0.13,2.969,-78.0,,-1.0,-1.0
12/23/2021 20:11:01.000000,39.70836,-105.01205,12.245,,,,9.05,78.34,827.46,0.46,0.0,0.22,3.043,-78.0,,-1.0,-1.0
12/23/2021 20:12:00.000000,39.70832,-105.01194,12.25,,,,9.08,78.42,827.46,0.33,0.0,0.33,3.133,-78.0,,-1.0,-1.0
12/23/2021 20:13:01.000000,39.70832,-105.01193,12.37,,,,9.01,78.67,827.47,0.12,0.0,0.12,2.966,-78.0,,-1.0,-1.0
12/23/2021 20:14:00.000000,39.70832,-105.01193,12.331,,,,8.89,78.88,827.45,0.08,0.05,0.08,2.937,-78.0,,-1.0,-1.0
12/23/2021 20:15:00.000000,39.70832,-105.01193,12.35,,,,8.85,79.08,827.42,0.03,0.0,0.03,2.899,-78.0,,-1.0,-1.0
12/23/2021 20:16:00.000000,39.70832,-105.01193,12.278,,,,8.84,79.31,827.38,0.17,0.0,0.17,3.016,-78.0,,-1.0,-1.0
12/23/2021 20:17:00.000000,39.70832,-105.01193,12.264,,,,8.78,79.53,827.32,0.12,0.0,0.12,2.979,-78.0,,-1.0,-1.0
12/23/2021 20:18:00.000000,39.70832,-105.01193,12.269,,,,8.69,79.73,827.27,0.07,0.0,0.07,2.941,-78.0,,-1.0,-1.0
12/23/2021 20:19:00.000000,39.70837,-105.01199,12.283,,,,8.58,79.93,827.25,0.53,0.0,0.14,3.001,-78.0,,-1.0,-1.0
12/23/2021 20:20:00.000000,39.70837,-105.01199,12.422,,,,8.52,80.09,827.22,0.0,0.0,0.0,2.889,-78.0,,-1.0,-1.0
12/23/2021 20:21:00.000000,39.70837,-105.01199,12.269,,,,8.47,80.22,827.19,0.04,0.0,0.0,2.891,-78.0,,-1.0,-1.0
12/23/2021 20:22:00.000000,39.70837,-105.01199,12.24,,,,8.45,80.27,827.21,0.04,0.0,0.04,2.924,-78.0,,-1.0,-1.0
12/23/2021 20:23:00.000000,39.70837,-105.01199,12.245,,,,8.43,80.38,827.17,0.01,0.0,0.01,2.901,-78.0,,-1.0,-1.0
12/23/2021 20:24:00.000000,39.70829,-105.01193,12.264,,,,8.36,80.48,827.1,0.29,0.0,0.29,3.131,-78.0,,-1.0,-1.0
12/23/2021 20:25:01.000000,39.709,-105.01302,12.365,,,,8.4,80.36,827.05,0.28,0.0,0.28,3.121,-78.0,,-1.0,-1.0
12/23/2021 20:26:00.000000,39.70834,-105.01207,12.259,,,,8.54,80.09,827.06,0.0,0.0,0.0,2.889,-78.0,,-1.0,-1.0
12/23/2021 20:27:00.000000,39.70834,-105.01207,12.254,,,,8.6,80.11,827.09,0.17,0.0,0.0,2.889,-78.0,,-1.0,-1.0
12/23/2021 20:28:00.000000,39.70834,-105.01207,12.37,,,,8.47,80.32,827.08,0.41,0.0,0.26,3.104,-78.0,,-1.0,-1.0
12/23/2021 20:29:00.000000,39.71078,-105.01495,12.398,,,,8.42,80.51,827.08,0.03,0.0,0.03,2.92,-78.0,,-1.0,-1.0
12/23/2021 20:30:00.000000,39.71078,-105.01495,12.235,,,,8.41,80.65,827.05,0.0,0.0,0.0,2.897,-78.0,,-1.0,-1.0
12/23/2021 20:31:00.000000,39.71078,-105.01495,12.23,,,,8.4,80.78,827.02,0.0,0.0,0.0,2.899,-78.0,,-1.0,-1.0
12/23/2021 20:32:00.000000,39.71078,-105.01495,12.37,,,,8.36,80.82,827.01,0.29,0.11,0.29,3.136,-78.0,,-1.0,-1.0
12/23/2021 20:33:00.000000,39.71078,-105.01495,12.298,,,,8.48,80.29,827.0,0.33,0.03,0.11,2.981,-78.0,,-1.0,-1.0
12/23/2021 20:34:00.000000,39.70802,-105.01482,12.216,,,,8.52,80.17,826.96,0.27,0.0,0.18,3.037,-78.0,,-1.0,-1.0
12/23/2021 20:35:00.000000,39.70834,-105.01202,12.221,,,,8.41,80.44,826.91,0.09,0.03,0.09,2.967,-78.0,,-1.0,-1.0
12/23/2021 20:36:00.000000,39.70834,-105.01202,12.283,,,,8.37,80.59,826.87,0.08,0.0,0.08,2.961,-78.0,,-1.0,-1.0
12/23/2021 20:37:00.000000,39.70834,-105.01202,12.317,,,,8.38,80.61,826.86,0.22,0.0,0.22,3.076,-78.0,,-1.0,-1.0
12/23/2021 20:38:00.000000,39.70834,-105.01202,12.346,,,,8.4,80.67,826.84,0.03,0.0,0.03,2.922,-78.0,,-1.0,-1.0
12/23/2021 20:39:00.000000,39.70834,-105.01202,12.341,,,,8.31,80.83,826.8,0.23,0.0,0.13,3.006,-78.0,,-1.0,-1.0
12/23/2021 20:40:00.000000,39.70834,-105.01202,12.47,,,,8.28,81.0,826.78,0.17,0.08,0.17,3.041,-78.0,,-1.0,-1.0
12/23/2021 20:41:00.000000,39.70834,-105.01202,12.346,,,,8.27,81.18,826.81,0.19,0.14,0.19,3.059,-78.0,,-1.0,-1.0
12/23/2021 20:42:00.000000,39.70832,-105.01197,12.346,,,,8.16,81.38,826.84,0.24,0.01,0.24,3.103,-78.0,,-1.0,-1.0
12/23/2021 20:43:01.000000,39.70832,-105.01197,12.446,,,,8.09,81.47,826.81,0.37,0.03,0.37,3.21,-78.0,,-1.0,-1.0
12/23/2021 20:44:00.000000,39.70832,-105.01193,12.283,,,,8.11,81.61,826.78,0.11,0.0,0.11,3.001,-78.0,,-1.0,-1.0
12/23/2021 20:45:01.000000,39.70828,-105.01192,12.442,,,,8.05,81.85,826.73,0.13,0.0,0.0,2.915,-78.0,,-1.0,-1.0
12/23/2021 20:46:00.000000,39.70828,-105.01192,12.355,,,,7.9,82.05,826.7,0.32,0.12,0.23,3.105,-78.0,,-1.0,-1.0
12/23/2021 20:47:00.000000,39.70828,-105.01192,12.341,,,,7.84,82.04,826.68,0.45,0.03,0.32,3.178,-78.0,,-1.0,-1.0
12/23/2021 20:48:00.000000,39.70828,-105.01192,12.442,,,,7.91,81.96,826.68,0.25,0.0,0.25,3.12,-78.0,,-1.0,-1.0
12/23/2021 20:49:00.000000,39.70828,-105.01192,12.37,,,,7.93,82.13,826.7,0.23,0.0,0.09,2.992,-78.0,,-1.0,-1.0
12/23/2021 20:50:00.000000,39.70875,-105.01203,12.374,,,,7.89,82.35,826.68,0.0,0.0,0.0,2.922,-78.0,,-1.0,-1.0
12/23/2021 20:51:00.000000,39.70834,-105.01193,12.384,,,,7.79,82.53,826.66,0.33,0.02,0.06,2.973,-78.0,,-1.0,-1.0
12/23/2021 20:52:00.000000,39.70834,-105.01193,12.485,,,,7.73,82.67,826.64,0.35,0.0,0.22,3.106,-78.0,,-1.0,-1.0
12/23/2021 20:53:00.000000,39.70834,-105.01193,12.37,,,,7.7,82.85,826.64,0.33,0.01,0.11,3.019,-78.0,,-1.0,-1.0
12/23/2021 20:54:00.000000,39.70834,-105.01193,12.514,,,,7.61,82.96,826.63,0.11,0.0,0.11,3.02,-78.0,,-1.0,-1.0
12/23/2021 20:55:00.000000,39.70834,-105.01193,12.389,,,,7.6,82.9,826.67,0.12,0.0,0.12,3.028,-78.0,,-1.0,-1.0
12/23/2021 20:56:00.000000,39.70834,-105.01193,12.485,,,,7.64,82.89,826.68,0.26,0.0,0.26,3.141,-78.0,,-1.0,-1.0
12/23/2021 20:57:01.000000,39.70829,-105.01197,12.394,,,,7.66,82.85,826.68,0.28,0.0,0.04,2.962,-78.0,,-1.0,-1.0
12/23/2021 20:58:00.000000,39.70898,-105.01231,12.509,,,,7.67,82.91,826.67,0.26,0.0,0.23,3.117,-78.0,,-1.0,-1.0
12/23/2021 20:59:00.000000,39.70872,-105.01321,12.509,,,,7.66,83.03,826.68,0.64,0.13,0.43,3.282,-78.0,,-1.0,-1.0
12/23/2021 21:00:00.000000,39.70872,-105.01321,12.365,,,,7.61,83.06,826.75,0.45,0.0,0.31,3.184,-78.0,,-1.0,-1.0
12/23/2021 21:01:00.000000,39.70872,-105.01321,12.456,,,,7.62,83.03,826.83,0.44,0.0,0.44,3.29,-78.0,,-1.0,-1.0
12/23/2021 21:02:00.000000,39.70872,-105.01321,12.408,,,,7.64,83.02,826.9,0.46,0.0,0.46,3.306,-78.0,,-1.0,-1.0
12/23/2021 21:03:00.000000,39.70872,-105.01321,12.398,,,,7.64,83.04,826.96,0.32,0.05,0.32,3.192,-78.0,,-1.0,-1.0
12/23/2021 21:04:00.000000,39.70872,-105.01321,12.408,,,,7.62,83.13,826.99,0.14,0.0,0.14,3.047,-78.0,,-1.0,-1.0
12/23/2021 21:05:00.000000,39.70872,-105.01321,12.422,,,,7.6,83.22,826.99,0.41,0.09,0.41,3.268,-78.0,,-1.0,-1.0
12/23/2021 21:06:01.000000,39.70835,-105.01197,12.403,,,,7.57,83.32,826.95,0.58,0.0,0.23,3.123,-78.0,,-1.0,-1.0
12/23/2021 21:07:00.000000,39.70835,-105.01197,12.538,,,,7.51,83.42,826.92,0.47,0.03,0.47,3.32,-78.0,,-1.0,-1.0
12/23/2021 21:08:00.000000,39.70835,-105.01197,12.403,,,,7.44,83.47,826.91,1.21,0.0,0.63,3.451,-78.0,,-1.0,-1.0
12/23/2021 21:09:00.000000,39.70835,-105.01197,12.403,,,,7.46,83.42,826.95,0.63,0.03,0.28,3.165,-78.0,,-1.0,-1.0
12/23/2021 21:10:00.000000,39.70835,-105.01197,12.562,,,,7.51,83.25,827.01,0.31,0.0,0.15,3.057,-78.0,,-1.0,-1.0
12/23/2021 21:11:00.000000,39.70835,-105.01197,12.389,,,,7.59,83.1,827.06,0.11,0.0,0.11,3.022,-78.0,,-1.0,-1.0
12/23/2021 21:12:00.000000,39.70835,-105.01197,12.408,,,,7.64,83.02,827.1,0.62,0.1,0.26,3.143,-78.0,,-1.0,-1.0
12/23/2021 21:13:00.000000,39.70835,-105.01197,12.384,,,,7.68,82.97,827.13,0.38,0.0,0.22,3.11,-78.0,,-1.0,-1.0
12/23/2021 21:14:00.000000,39.70835,-105.01197,12.408,,,,7.7,82.97,827.15,0.32,0.04,0.32,3.191,-78.0,,-1.0,-1.0
12/23/2021 21:15:00.000000,39.70835,-105.01197,12.485,,,,7.74,83.0,827.18,0.16,0.0,0.16,3.062,-78.0,,-1.0,-1.0
12/23/2021 21:16:00.000000,39.70835,-105.01197,12.581,,,,7.7,83.13,827.18,0.28,0.0,0.05,2.974,-78.0,,-1.0,-1.0
12/23/2021 21:17:00.000000,39.70835,-105.01197,12.571,,,,7.61,83.18,827.16,0.33,0.05,0.17,3.072,-78.0,,-1.0,-1.0
12/23/2021 21:18:00.000000,39.70835,-105.01197,12.413,,,,7.6,83.15,827.12,0.3,0.1,0.3,3.178,-78.0,,-1.0,-1.0
12/23/2021 21:19:00.000000,39.70835,-105.01197,12.533,,,,7.67,82.98,827.07,0.37,0.0,0.21,3.102,-78.0,,-1.0,-1.0
12/23/2021 21:20:00.000000,39.70835,-105.01197,12.427,,,,7.75,82.81,827.02,0.74,0.02,0.56,3.384,-78.0,,-1.0,-1.0
12/23/2021 21:21:00.000000,39.70835,-105.01197,12.49,,,,7.89,82.47,827.01,0.04,0.0,0.04,2.956,-78.0,,-1.0,-1.0
12/23/2021 21:22:00.000000,39.70835,-105.01197,12.475,,,,8.06,81.75,826.98,0.12,0.03,0.11,3.003,-78.0,,-1.0,-1.0
12/23/2021 21:23:00.000000,39.70835,-105.01197,12.418,,,,8.29,81.19,826.95,0.88,0.21,0.42,3.247,-78.0,,-1.0,-1.0
12/23/2021 21:24:00.000000,39.70835,-105.01197,12.427,,,,8.44,80.89,826.91,0.17,0.1,0.17,3.039,-78.0,,-1.0,-1.0
12/23/2021 21:25:00.000000,39.70829,-105.01209,12.422,,,,8.61,80.58,826.87,0.75,0.0,0.26,3.108,-78.0,,-1.0,-1.0
12/23/2021 21:26:00.000000,39.70835,-105.01193,12.528,,,,8.62,80.4,826.81,0.65,0.04,0.42,3.235,-78.0,,-1.0,-1.0
12/23/2021 21:27:00.000000,39.70837,-105.01203,12.408,,,,8.65,80.22,826.8,1.08,0.05,0.61,3.387,-78.0,,-1.0,-1.0
12/23/2021 21:28:00.000000,39.70837,-105.01203,12.403,,,,8.76,79.94,826.83,2.22,0.14,0.69,3.448,-78.0,,-1.0,-1.0
12/23/2021 21:29:00.000000,39.70837,-105.01203,12.437,,,,8.9,79.61,826.85,1.07,0.12,0.18,3.029,-78.0,,-1.0,-1.0
12/23/2021 21:30:00.000000,39.70837,-105.01203,12.451,,,,9.07,79.26,826.87,0.76,0.18,0.61,3.373,-78.0,,-1.0,-1.0
12/23/2021 21:31:01.000000,39.70837,-105.01191,12.557,,,,9.21,78.98,826.88,0.57,0.19,0.57,3.336,-78.0,,-1.0,-1.0
12/23/2021 21:32:00.000000,39.70836,-105.01189,12.427,,,,9.36,78.81,826.86,0.39,0.0,0.39,3.188,-78.0,,-1.0,-1.0
12/23/2021 21:33:00.000000,39.70836,-105.01193,12.49,,,,9.47,78.73,826.88,0.17,0.0,0.17,3.008,-78.0,,-1.0,-1.0
12/23/2021 21:34:00.000000,39.70836,-105.01193,12.413,,,,9.54,78.66,826.9,0.34,0.0,0.34,3.145,-78.0,,-1.0,-1.0
12/23/2021 21:35:00.000000,39.70836,-105.01193,12.49,,,,9.6,78.59,826.92,0.42,0.0,0.42,3.209,-78.0,,-1.0,-1.0
12/23/2021 21:36:00.000000,39.70836,-105.01193,12.403,,,,9.65,78.57,826.9,0.43,0.32,0.43,3.217,-78.0,,-1.0,-1.0
12/23/2021 21:37:00.000000,39.70836,-105.01193,12.394,,,,9.64,78.69,826.89,0.34,0.0,0.0,2.869,-78.0,,-1.0,-1.0
12/23/2021 21:38:00.000000,39.70836,-105.01193,12.466,,,,9.62,78.81,826.9,0.33,0.09,0.17,3.009,-78.0,,-1.0,-1.0
12/23/2021 21:39:00.000000,39.70836,-105.01193,12.389,,,,9.58,78.95,826.91,0.09,0.0,0.09,2.946,-78.0,,-1.0,-1.0
12/23/2021 21:40:00.000000,39.70836,-105.01193,12.374,,,,9.52,79.18,826.86,0.23,0.0,0.23,3.063,-78.0,,-1.0,-1.0
12/23/2021 21:41:00.000000,39.70836,-105.01193,12.374,,,,9.42,79.48,826.83,0.55,0.11,0.32,3.14,-78.0,,-1.0,-1.0
12/23/2021 21:42:00.000000,39.70836,-105.01193,12.403,,,,9.29,79.76,826.79,0.63,0.0,0.31,3.136,-78.0,,-1.0,-1.0
12/23/2021 21:43:00.000000,39.70836,-105.01193,12.389,,,,9.21,80.01,826.8,0.24,0.04,0.22,3.067,-78.0,,-1.0,-1.0
12/23/2021 21:44:00.000000,39.70836,-105.01193,12.36,,,,9.15,80.2,826.79,0.38,0.0,0.38,3.2,-78.0,,-1.0,-1.0
12/23/2021 21:45:00.000000,39.70837,-105.01195,12.528,,,,9.1,80.4,826.79,0.27,0.0,0.27,3.113,-78.0,,-1.0,-1.0
12/23/2021 21:46:00.000000,39.70835,-105.01192,12.509,,,,9.05,80.58,826.78,0.28,0.13,0.24,3.091,-78.0,,-1.0,-1.0
12/23/2021 21:47:00.000000,39.70837,-105.01199,12.37,,,,8.98,80.86,826.76,0.68,0.0,0.42,3.242,-78.0,,-1.0,-1.0
12/23/2021 21:48:00.000000,39.70837,-105.01199,12.485,,,,8.9,81.21,826.8,0.0,0.0,0.0,2.905,-78.0,,-1.0,-1.0
12/23/2021 21:49:00.000000,39.70837,-105.01199,12.518,,,,8.81,81.58,826.84,0.16,0.0,0.16,3.041,-78.0,,-1.0,-1.0
12/23/2021 21:50:00.000000,39.70837,-105.01199,12.374,,,,8.6,81.91,826.89,0.11,0.0,0.11,3.005,-78.0,,-1.0,-1.0
12/23/2021 21:51:00.000000,39.70837,-105.01199,12.37,,,,8.43,82.15,826.93,0.08,0.0,0.08,2.984,-78.0,,-1.0,-1.0
12/23/2021 21:52:00.000000,39.70837,-105.01199,12.346,,,,8.36,82.34,826.94,0.0,0.0,0.0,2.922,-78.0,,-1.0,-1.0
12/23/2021 21:53:01.000000,39.70836,-105.01192,12.504,,,,8.3,82.47,826.92,0.0,0.0,0.0,2.924,-78.0,,-1.0,-1.0
12/23/2021 21:54:00.000000,39.70727,-105.01359,12.379,,,,8.26,82.6,826.89,0.12,0.04,0.06,2.974,-78.0,,-1.0,-1.0
12/23/2021 21:55:00.000000,39.70727,-105.01359,12.365,,,,8.2,82.76,826.81,0.05,0.03,0.05,2.969,-78.0,,-1.0,-1.0
12/23/2021 21:56:00.000000,39.70727,-105.01359,12.346,,,,8.17,82.97,826.77,0.03,0.0,0.03,2.955,-78.0,,-1.0,-1.0
12/23/2021 21:57:00.000000,39.70727,-105.01359,12.466,,,,8.12,83.12,826.74,0.27,0.0,0.12,3.031,-78.0,,-1.0,-1.0
12/23/2021 21:58:00.000000,39.70727,-105.01359,12.37,,,,8.07,83.18,826.75,0.08,0.0,0.08,2.999,-78.0,,-1.0,-1.0
12/23/2021 21:59:00.000000,39.70727,-105.01359,12.322,,,,8.1,83.15,826.78,0.0,0.0,0.0,2.934,-78.0,,-1.0,-1.0
12/23/2021 22:00:00.000000,39.70727,-105.01359,12.446,,,,8.08,83.2,826.79,0.23,0.0,0.23,3.121,-78.0,,-1.0,-1.0
12/23/2021 22:01:00.000000,39.70727,-105.01359,12.413,,,,8.08,83.15,826.78,0.27,0.0,0.18,3.08,-78.0,,-1.0,-1.0
12/23/2021 22:02:00.000000,39.70727,-105.01359,12.326,,,,7.97,83.1,826.72,0.07,0.0,0.07,2.99,-78.0,,-1.0,-1.0
12/23/2021 22:03:00.000000,39.70834,-105.01191,12.341,,,,8.0,82.77,826.65,0.0,0.0,0.0,2.928,-78.0,,-1.0,-1.0
12/23/2021 22:04:00.000000,39.70835,-105.01194,12.36,,,,8.14,82.31,826.62,0.08,0.0,0.08,2.987,-78.0,,-1.0,-1.0
12/23/2021 22:05:00.000000,39.70834,-105.01193,12.35,,,,8.27,81.89,826.66,0.17,0.0,0.17,3.054,-78.0,,-1.0,-1.0
12/23/2021 22:06:00.000000,39.70834,-105.01193,12.475,,,,8.44,81.4,826.71,0.13,0.0,0.13,3.014,-78.0,,-1.0,-1.0
12/23/2021 22:07:00.000000,39.70834,-105.01193,12.326,,,,8.63,80.85,826.76,0.01,0.0,0.0,2.9,-78.0,,-1.0,-1.0
12/23/2021 22:08:00.000000,39.70834,-105.01193,12.408,,,,8.9,80.09,826.75,0.4,0.07,0.2,3.052,-78.0,,-1.0,-1.0
12/23/2021 22:09:00.000000,39.70834,-105.01193,12.317,,,,9.13,79.55,826.72,0.31,0.03,0.19,3.036,-78.0,,-1.0,-1.0
12/23/2021 22:10:00.000000,39.70835,-105.01199,12.451,,,,9.19,79.45,826.69,0.64,0.0,0.02,2.896,-78.0,,-1.0,-1.0
12/23/2021 22:11:00.000000,39.70837,-105.01197,12.326,,,,9.17,79.58,826.64,0.63,0.0,0.38,3.191,-78.0,,-1.0,-1.0
